inspection_id,inspection_date,facility_type,risk,inspection_type,zip,city,latitude,longitude,results,violations,target_fail,viol_count
2552873,2022-03-14,Restaurant,risk 1 (high),License,60620.0,CHICAGO,41.74711562962,-87.65379163448,fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN -UP KIT FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK AT MIDDLE DISH WASHING AREA.MUST INSTALL A HAND SINK WITH HOT AND COLD RUNNING WATER ,SOAP AND PAPER TOWELS.(PRIORITY FOUNDATION 7-38-030(C) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO SOAP IN SMALLER STAFF TOILET ROOM. MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-030(C) | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURES AT SMALL HOT HOLDING UNIT AT 111.6F AND LARGE HOT HOLDING UNIT AT 114.7F.MUST REPAIR OR REPLACE .MUST HAVE HOT HOLDING UNITS AT 135.OF OR ABOVE.(PRIORITY 7-38-005) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 75 OR MORE MICE DROPPINGS ON FLOOR UNDER MIDDLE DISH STORAGE SHELF,ON FLOOR ALONG WALL BASES INSIDE OF HOT WATER TANK/FURNANCE,LOWER SHELVES AND ELECTRICAL UNITS OF HOT AND COLD HOLDING UNITS,GARAGE AREA-ALONG WALL BASES ,ON FLOOR IN GATED AREA,FRYER CABINETS.MUST REMOVE DROPPINGS.CLEAN AND SANITIZE AREAS. RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE ON OR AFTER 3/14/22.(PRIORITY FOUNDATION 7-38-020(A) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: MUST REPAIR OR REPLACE AN APPX. ""1/2-1"" GAP ALONG BOTTOM OF FRONT DOUBLE DOORS AND ALONG ALL SIDES OF OVERHEAD GARAGE.MUST MAKE DOORS TIGHT FITTING. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MUST PROVIDE A SPLASH GUARD IN BETWEEN HAND SINK AND PREP SURFACE IN REAR PREP AREA. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST REPLACE MISSING FAN GUARD COVERS IN WALK IN FREEZER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN INTERIOR OF STORAGE COOLERS | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST REPAIR OR REPLACE LEAKY PIPE AT MIDDLE 3- COMPARTMENT SINK,LEAKY FAUCET AT REAR 3- COMPARTMENT SINK.MUST RECONNECT DRAIN LINE INSIDE OF POP COOLER. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO GARBAGE CAN WITH LID IN STAFF UNISEX TOILET ROOM.MUST PROVIDE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE OPENINGS AROUND PIPES UNDER HAND SINK,IN WALL AND BRICK IN LOBBY AREA,LOOSE AND BROKEN WALL PANEL,DAMAGED AND MISSING WALL BASES ,CEILING TILES AND FLOOR TILES. MUST GROUT FLOOR AND AROUND FLOOR DRAINS WHERE NEEDED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN FLOOR IN WALK IN STORAGE UNITS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN GARAGE AREA. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST REPLACE BURNT OUT LIGHTS AT HOOD OF COOKING EQIPMENT IN REAR PREP AREA AND IN WALK IN FREEZER. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN TRAINING FOR FOOD MANAGER.MUST PROVIDE AND MAINTAIN.",1,17
2232688,2018-11-01,Grocery Store,risk 2 (medium),License Re-Inspection,60628.0,CHICAGO,41.70013279005,-87.61268791422,pass w/ conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments:  OBSERVED NO EMPLOYEE HEALTH POLICY. INSTRUCTED MANAGER TO PROVIDE EMPLOYEE HEALTH POLICY. PRIORITY FOUNDATION VIOLATION 7-38-012(A) | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments:  OBSERVED NO CLEAN UP POLICY FOR VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE CLEAN UP POLICY. PRIORITY FOUNDATION VIOLATION 7-38-005  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  OBSERVED RAW WOOD SURFACES UNDER FRONT COUNTER AREAS. INSTRUCTED MANAGER TO SEAL ALL RAW WOOD SURFACES AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED STAINED CEILING TILES IN REAR SALES AREA. INSTRUCTED MANAGER TO REPLACE CEILING TILES AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING AVAILABLE. INSTRUCTED MANAGER TO PROVIDE. ",0,5
586328,2012-01-24,Restaurant,risk 2 (medium),Canvass,60607.0,CHICAGO,41.86951758163,-87.65725911177,pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned.MUST REPAIR /REPLACE BOTTOM WALL BASE COUVING AT WALK-IN COOLER ENTRANCE AND ALONG THE NORTH SIDE OF WALK-IN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health.MUST REMOVE DUST FROM BATHROOM VENT COVER. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors.MUST DECLUTTER AND BETTER ORGANIZE REAR STORAGE AREA NEXT TO WALK-IN COOLER AND REAR EXIT DOOR TO ELEVATE ITEMS 6 INCHES OFF THE FLOOR AT ALL TIMES.",0,3
2570399,2023-01-27,Restaurant,risk 1 (high),Complaint Re-Inspection,60605.0,CHICAGO,41.8721669578,-87.6295767973,pass,,0,0
1329426,2013-07-31,Restaurant,risk 2 (medium),Canvass,60645.0,CHICAGO,42.00685123757,-87.69026060453,fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Found/observed front entrance/exit door(east side)not rodent proofed, door had 1/4 inch gap on bottom of door, also observed live fruit flies(gnats)in office area, and in rear storage area.  Serious Citation issued 7-38-020. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Non food contact surfaces of walk in cooler shelving/racks not clean, need detailed cleaning(crevices), non food contact surfaces of ice machine not clean, non food contact surfaces of rear storage shelving/racks not clean, need detailed cleaning. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Floors under heavy equipment, 3 compartment sink not clean, need detailed cleaning, floors in rear storage areas under shelving/racks not clean, need detailed cleaning(corners), floors in walk in cooler, walk in freezer not clean, need cleaning(detailed). | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Walls in rear storage areas not clean, need cleaning(detailed). | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Light shields in kitchen prep area, rear storage area not clean, need cleaning. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Exhaust vents(ventilation) in walk in cooler, coolers, kitchen prep area, rear storage area and bathrooms not clean, need cleaning(detailed).",1,7
1214639,2012-05-04,Bakery,risk 1 (high),Canvass Re-Inspection,60614.0,CHICAGO,41.92848737422,-87.64204435669,pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: DETAIL CLEAN THE WALLS OF THE PREP AREA ESPECIALLY UNDER AND AROUND THE 3 COMPARTMENT SINK AND BEHIND THE COOKING EQUIPMENT.   | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: HAIR RESTRAINTS ARE NEEDED FOR ALL FOOD HANDLING EMPLOYEES.  ",0,2
2366073,2020-03-19,,risk 3 (low),Canvass,60660.0,CHICAGO,41.9958726164,-87.6757016522,out of business,,0,0
2501023,2021-05-03,School,risk 1 (high),Canvass,60643.0,CHICAGO,41.72119387587,-87.65577682325,fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE ON SITE. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE. PRIORITY FOUNDATION | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO VALID CHICAGO FOOD SANITATION CERTIFICATE POSTED. INSTRUCTED MANAGER TO POST ORIGINAL FOOD SANITATION CERTIFICATE. PRIORITY FOUNDATION 7-38-012 | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HOT WATER 74.4F AT HAND WASHING SINKS IN PREP AND SERVING AREAS. INSTRUCTED MANAGER TO PROVIDE AT LEAST 100F WATER AT ALL HAND WASHING SINKS. PRIORITY 7-38-030(C) | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED OVER 20 MICE DROPPINGS SCATTERED ON FLOOR ALONG WALLS AND CORNERS IN DRY STORAGE AREA. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. PRIORITY FOUNDATION 7-38-020(A) | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO HOT WATER (74.4F)AT 3-COMPARTMENT SINK IN PREP AREA. INSTRUCTED MANAGER TO PROVIDE AT LEAST 110F WATER AT 3-COMPARTMENT SINK. PRIORITY 7-38-025 | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR ALONG WALLS AND CORNERS IN UNUSED DISHWASHING AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.",1,6
2595580,2024-06-03,Restaurant,risk 2 (medium),Canvass,60634.0,CHICAGO,41.94086523885,-87.80699550827,out of business,,0,0
2585544,2023-11-20,Restaurant,risk 1 (high),Canvass Re-Inspection,60618.0,CHICAGO,41.95395117085,-87.71398210822,pass,58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 CERTIFIED FOOD MANAGER WITH EXPIRED ALLERGEN TRAINING CERTIFICATE. INSTRUCTED ANY PERSON WITH CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE TO COMPLY WITH CURRENT ALLERGEN TRAINING CERTIFICATION. ,0,1
2166818,2018-04-27,School,risk 1 (high),Canvass,60643.0,CHICAGO,41.72529870634,-87.6746678427,fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: OBSERVED OVER 30 MICE DROPPINGS INSIDE CABINET UNDER SINK IN TEACHERS LOUNGE. INSTRUCTED MANAGER TO CALL AN EXTERMINATOR FOR SERVICE, CLEAN AND SANITIZE ALL AREAS. OBSERVED MAIN ENTRANCE/EXIT, MIDDLE ENTRANCE/EXIT AND ENTRANCE/EXIT DOOR NEAR GYM NOT RODENT PROOFED, 1/4"" GAP ON BOTTOM AND BETWEEN DOORS. INSTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS ON DOORS TO PREVENT PEST ENTRY. SERIOUS VIOLATION 7-38-020 | 26. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED - Comments: OBSERVED NO HOT OR TEMPERED WATER(85F) AT WASHBOWLS IN FIRST AND SECOND FLOOR GIRLS AND BOYS WASHROOMS.INSTRUCTED MANAGER TO PROVIDE HOT OR TEMPERED WATER AT WASHBOWLS FOR PROPER HAND WASHING. SERIOUS VIOLATION 7-38-030 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS ALONG WALL AND CORNER NEAR REFRIGERATOR IN PRE-K ROOM #1. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL OPENINGS AROUND PIPE FITTINGS IN WALLS AND CEILINGS IN TEACHERS LOUNGE WASHROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: PROVIDE  MECHANICAL VENTILATION IN TEACHERS LOUNGE WASHROOM. PROVIDE HOT WATER AT LEFT SINK GIRLS WASHROOM NEAR TEACHERS LOUNGE. TIGHTEN LOOSE FAUCETS ON BOTH SINKS IN BOYS LOWER LEVEL WASHROOM. PROVIDE HOT WATER AT LEFT SINK IN BOYS WASHROOM NEAR GYM. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: ELEVATE ALL STOCK OFF FLOOR IN PRE-K ROOM #1 STORAGE AREA.",1,7
284812,2010-08-26,Restaurant,risk 1 (high),License,60619.0,CHICAGO,41.73673978336,-87.60619323103,pass,,0,0
1632220,2016-02-25,School,risk 1 (high),Canvass Re-Inspection,60610.0,CHICAGO,41.90825366977,-87.6398634674,pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED MISSING AND STAINED CEILING TILES IN PRE-K HALLWAY OUTSIDE LUNCHROOM. INSTRUCTED TO REPAIR AND MAINTAIN. OBSERVED MISSING AND STAINED CEILING TILES IN CLASSROOM 006. INSTRUCTED TO REPAIR AND MAINTAIN.  | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: OBSERVED IN CLASSROOM WATER FOUNTAINS IN DISREPAIR IN THE FOLLOWING PRE-K ROOMS: OO2, 003, AND 005. INSTRUCTED TO REPAIR AND MAINTAIN ALL WATER FOUNTAINS.   ADVISED ALL PLUMBING FACILITIES INSIDE PRE-K CLASSROOMS MUST BE FUNCTIONING PROPERLY AT ALL TIMES. ",0,4
670336,2012-02-09,Restaurant,risk 1 (high),Canvass,60707.0,CHICAGO,41.92888332655,-87.80628007121,out of business,,0,0
284418,2010-08-17,Restaurant,risk 1 (high),Canvass Re-Inspection,60657.0,CHICAGO,41.94429489681,-87.65438636489,pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. MUST GROUT THE FLOOR BEHIND THE MAIN BAR ESPECIALLY AROUND THE STANDUP BEER COOLER.  SEAL ALL GAPS BETWEEN THE FLOOR AND THE MAIN BAR. SEAL THE GAP BETWEEN THE BASEBOARD IN THE CORNER OF THE PREP AREA BELOW THE VENTILATION HOOD AND NEAR THE FREEZER.   | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: PROVIDE 1 SINK STOPPER FOR THE PREP AREA 3 COMPARTMENT SINK.",0,2
1383319,2013-12-18,Grocery Store,risk 2 (medium),Canvass Re-Inspection,60622.0,CHICAGO,41.8961057307,-87.6719477136,pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  Bandsaw, prep table and interior of coolers not cleaned. Instructed to detail clean and sanitize after every use.   | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  Floor along wallbase and under display shelves not cleaned. Instructed to detail clean and remove all debris. Several holes noted in floor around three compartment sink. Instructed to seal all openings.   | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments:  Unnecessary articles stored in basement. Instructed to remove all unsed articles and elevate supplies 6 inches or higher and away from wall.  ",0,3
2300361,2019-06-27,Long Term Care,risk 1 (high),Canvass,60623.0,CHICAGO,41.84915619739,-87.71751181797,pass w/ conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: UNABLE TO VERIFY IF ACKNOWLEDGED EMPLOYEE HEALTH POLICY IN PLACE. INSTD TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: MISSING DISINFECTANT EFFECTIVE AGAINST NOROVIRUS FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTD TO PROVIDE AND MAINTAIN ON SITE. PRIORITY FOUNDATION 7-38-005. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDWASH SINK IN 2ND FLOOR SERVICE AREA WHERE STEAM TABLE LOCATED AND RESIDENTS ARE SERVED. INSTD TO PROVIDE HANDWASH SINK UNDER CITY PRESSURE IN SAME AREA. PRIORITY FOUNDATION 7-38-030(C). | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: SERVICE SINK NOT ACCESSIBLE, STORAGE IN BASIN. INSTD TO HAVE ACCESSIBLE AT ALL TIMES",0,6
1199219,2013-12-02,Restaurant,risk 1 (high),Suspected Food Poisoning,60614.0,CHICAGO,41.92247791337,-87.64439904705,pass w/ conditions,"4. SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD  HANDLERS, UTENSILS, ETC - Comments: OBSERVED PANS BEING WASHED/SCRUBBED INSIDE UTILITY MOP SINK. INSTRUCTED TO REMOVE, PROPERLY WASH, RINSE AND SANITIZE IN THE THREE COMPARTMENT SINK OR DISH MACHINE AND THAT THE UTILITY MOP SINK MUST BE USED FOR WASTE WATER ONLY. CRITICAL CITATION ISSUED 7-38-005(A). | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: ALL BULK FOOD CONTAINERS MUST BE LABELED. ALL PREPARED FOODS IN WALK-IN COOLER MUST BE LABELED AND DATED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: DIRTY LIGHT SHIELDS WITH DEAD INSECTS. MUST CLEAN AND MAINTAIN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: HOLE IN FLOOR TILE NEXT TO FLOOR DRAIN ON COOKS LINE. MUST SEAL.  DIRT AND DEBRIS ON FLOOR UNDER METAL RACK SHELVING IN SERVER STATION. MUST CLEAN AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: WATER DAMAGED CEILING TILE ABOVE SPICE STORAGE RACKS. MUST REPLACE. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: LEAK UNDER REAR EXPOSED HAND SINK. MUST REPAIR.",0,6
2571830,2023-02-28,Restaurant,risk 1 (high),Complaint,60657.0,CHICAGO,41.93285981739,-87.64473245733,fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO PAPER TOWELS PROVIDED AT HANDWASHING SINK AT  REAR PREP AREA,FIRST FLOOR. PAPER TOWEL OR HAND DRYING DEVICE MUST BE PROVIDE AT SAID HANDWASHING SINK FOR PROPER HANDWASHING. AFTER SEVERAL REQUEST, PAPER TOWELS PROVIDED AT SAID SINK PRIORITY FOUNDATION VIOLATION:7-38-030(C), CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments:  ICE MACHINE NOT MAINTAINED. INTERIOR OF WHITE PANEL OF ICE  BIN WITH BLACK SLIME SUBSTANCE AROUND KNOBS. ICE IS USED FOR HUMAN CONSUMPTION. INSTRUCTED TO CLEAN, SANITIZE AND MAINTAIN UNIT.  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: WASTE PIPE ABOVE SHELVES IN STORAGE BASEMENT AREA MUST BE ENCASED. OR RELOCATE SHELVES, SURFACE MUST BE SMOOTH CLEANABLE AND NON-ABSORBENT SURFACE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CONDENSER UNIT INSIDE THE WALK-IN COOLER IN BASEMENT, PIPE IS LEAKING.INSTRUCTED TO REPAIR. NO FOOD UNDER THE UNIT. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION FOR STORED ITEMS. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  MUST NOT USE DUCT TAPE AS A MEANS OF REPAIR ON CEILING PIPE IN PREP AREA. SURFACE MUST BE SMOOTH AND CLEANABLE.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments:  NOTED NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS FOR HIGH TEMPERATURE DISH MACHINE. INSTRUCTED TO PROVIDE AN IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR, SUCH AS STRIPS/STICKERS OR THERMOMETER.HIGH TEMP DISHMACHINE IN USE.  PRIORITY FOUNDATION VIOLATION: 7-38-005. CITATION ISSUED. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: DEBRIS AND ITEMS SCATTERED  ON FLOOR  AROUND AND UNDER THE GARBAGE CONTAINERS,INSIDE GARBAGE AREA.CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: HOLES ON CEILING AROUND PIPE IN PREP AREA. REPAIR ISSUE.SURFACE MUST BE SMOOTH AND EASILY CLEANABLE | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: ADDITIONAL  FOOD HANDLER TRAINING CERTIFICATE IS REQUIRED ON SITE,INSTRUCTED TO PROVIDE",1,11
1467232,2014-04-04,Daycare Above and Under 2 Years,risk 1 (high),License Re-Inspection,60607.0,CHICAGO,41.88276679143,-87.65103935367,pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST DETAIL CLEAN THE INTERIOR OF THE LOWER SECTIONS OF THE STUDENT STORAGE CUBBIES. ALSO DETAIL CLEAN THE INTERIOR OF ALL STORAGE CABINETS. DETAIL CLEAN SINK AND TABLE IN INFANT CLASSROOM.    ",0,1
2613537,2025-03-11,Restaurant,risk 2 (medium),Non-Inspection,60632.0,CHICAGO,41.80945691736,-87.68474598935,no entry,,0,0
